都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|18,944|373,112|709|7|17,586|667
青森|813|17,189|38|0|755|20
岩手|553|24,399|26|0|497|30
宮城|3,576|66,942|93|4|3,458|25
秋田|269|7,031|5|0|258|6
山形|538|17,288|12|0|511|15
福島|1,890|107,545|89|9|1,732|69
茨城|5,669|24,848|364|9|5,200|105
栃木|4,060|123,380|165|7|3,830|65
群馬|4,416|90,366|153|6|4,179|84
埼玉|28,920|537,544|1,538|38|26,848|534
千葉|25,892|392,816|1,718|20|23,748|426
東京|110,400|1,503,144|3,503|69|105,595|1,302
神奈川|44,371|577,376|1,116|32|42,595|660
新潟|1,052|42,725|85|1|953|14
富山|905|35,582|23|2|855|27
石川|1,822|49,100|176|6|1,616|61
福井|544|31,512|15|0|504|25
山梨|936|24,827|13|2|908|16
長野|2,359|96,646|15|0|2,334|41
岐阜|4,700|129,767|173|8|4,419|108
静岡|5,070|182,775|247|1|4,730|93
愛知|25,696|382,966|734|32|24,448|514
三重|2,574|60,178|152|8|2,370|52
滋賀|2,424|71,616|135|6|2,245|44
京都|9,032|152,835|390|1|8,506|154
大阪|46,841|768,670|1,201|98|44,121|1,101
兵庫|17,844|242,054|534|50|16,801|509
奈良|3,344|80,389|108|4|3,191|45
和歌山|1,161|24,298|14|3|1,105|18
鳥取|208|39,894|2|0|201|2
島根|284|15,115|6|0|278|0
岡山|2,474|63,400|89|3|2,340|29
広島|5,008|149,875|66|5|4,830|101
山口|1,372|58,758|69|0|1,303|36
徳島|448|25,819|35|1|397|16
香川|750|43,774|38|1|694|18
愛媛|1,056|31,289|39|1|994|23
高知|884|7,091|1|1|866|17
福岡|17,890|433,031|867|25|16,748|275
佐賀|1,032|27,223|41|0|1,004|8
長崎|1,609|66,146|38|1|1,535|36
熊本|3,438|56,482|55|7|3,299|72
大分|1,288|77,608|49|0|1,218|21
宮崎|1,949|24,664|31|0|1,890|21
鹿児島|1,758|66,588|65|3|1,689|26
沖縄|8,121|142,879|278|1|7,734|114
（その他）|149|-|0|-|149|-
合計|426,333|7,568,556|15,313|472|403,067|7,645
