都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|1,824|46,886|96|2|1,623|105
青森|35|2,104|2|0|32|1
岩手|23|3,380|6|0|17|0
宮城|239|8,254|45|0|192|2
秋田|50|1,816|3|0|47|0
山形|78|3,129|2|1|76|1
福島|178|15,761|47|2|131|0
茨城|583|11,063|66|3|503|14
栃木|310|23,670|20|3|292|1
群馬|482|15,572|63|0|392|19
埼玉|4,122|114,460|444|10|3,585|93
千葉|3,211|59,406|321|10|2,826|64
東京|21,772|348,595|2,436|27|18,967|369
神奈川|5,431|120,662|589|22|4,716|126
新潟|146|13,247|9|1|137|0
富山|402|9,850|47|1|339|25
石川|704|9,416|131|2|573|37
福井|243|8,855|65|5|168|8
山梨|174|9,693|11|1|158|5
長野|287|15,974|62|0|230|1
岐阜|564|18,883|22|2|532|10
静岡|487|26,858|35|2|451|1
愛知|4,671|57,949|565|18|4,033|73
三重|424|10,326|76|3|346|2
滋賀|462|9,930|52|3|403|7
京都|1,512|32,853|147|3|1,340|25
大阪|9,043|146,194|942|47|7,929|165
兵庫|2,339|46,925|122|9|2,163|54
奈良|538|15,262|43|3|487|8
和歌山|233|8,772|3|0|223|4
鳥取|22|4,580|0|0|22|0
島根|137|4,988|1|0|137|0
岡山|146|7,049|4|-|141|-
広島|459|18,176|9|0|447|3
山口|184|7,271|72|0|112|0
徳島|145|6,367|63|2|78|4
香川|84|8,695|10|0|73|1
愛媛|114|3,855|1|0|107|6
高知|132|3,201|10|1|118|3
福岡|4,782|42,849|717|15|3,997|68
佐賀|240|5,265|10|0|230|0
長崎|234|15,430|21|0|201|3
熊本|543|12,344|53|0|474|8
大分|157|13,460|19|0|136|2
宮崎|339|8,161|21|0|318|1
鹿児島|371|16,322|40|1|319|11
沖縄|2,220|25,134|345|10|1,847|32
（その他）|149|-|0|-|149|-
合計|71,025|1,418,892|7,868|209|61,817|1,362
