都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|5,880|113,037|1,903|18|3,846|131
青森|280|6,271|27|2|247|6
岩手|86|6,865|60|0|22|0
宮城|1,027|16,829|190|5|829|8
秋田|74|3,152|7|1|67|0
山形|100|7,078|14|0|85|1
福島|453|36,109|45|5|402|6
茨城|1,071|15,243|215|5|838|18
栃木|527|48,922|34|4|493|2
群馬|974|33,422|46|2|898|20
埼玉|7,122|212,609|861|15|6,138|123
千葉|6,003|148,372|644|8|5,275|84
東京|35,722|686,965|3,024|39|32,222|476
神奈川|10,575|229,196|1,029|38|9,363|183
新潟|273|20,328|86|1|187|0
富山|435|15,674|10|0|399|26
石川|830|20,120|7|0|774|49
福井|289|12,776|28|1|250|11
山梨|291|12,727|51|2|234|6
⾧野|525|27,127|149|0|375|6
岐阜|855|30,444|108|0|734|13
静岡|978|50,183|229|3|745|4
愛知|7,902|119,953|1,189|15|6,612|101
三重|645|17,127|54|4|584|7
滋賀|696|14,966|76|0|611|9
京都|2,356|58,824|191|3|2,130|35
大阪|16,036|280,378|2,036|72|13,716|265
兵庫|4,120|79,834|459|17|3,586|75
奈良|896|28,985|154|3|731|11
和歌山|346|11,643|52|4|284|4
鳥取|53|6,156|12|0|41|0
島根|142|6,354|1|0|141|0
岡山|430|14,762|80|1|258|10
広島|710|30,887|34|0|669|5
山口|285|13,795|59|2|222|2
徳島|174|7,682|7|2|159|9
香川|122|15,450|17|0|103|2
愛媛|144|4,819|27|0|111|6
高知|144|3,693|0|0|140|4
福岡|5,420|184,084|112|3|5,203|105
佐賀|284|8,340|16|0|269|1
⾧崎|252|25,087|6|0|243|3
熊本|939|22,475|67|3|834|10
大分|189|23,843|28|0|158|3
宮崎|385|8,852|13|0|372|1
鹿児島|558|25,132|45|0|512|13
沖縄|3,833|65,427|331|2|3,440|67
（その他）|149|-|0|-|149|-
合計|121,580|2,831,997|13,833|280|105,701|1,921
