都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|12,062|209,646|1,886|34|9,856|381
青森|390|8,660|39|2|345|6
岩手|330|12,936|113|2|201|16
宮城|1,707|23,482|372|4|1,323|12
秋田|95|3,878|4|0|90|1
山形|302|9,487|108|2|192|2
福島|697|49,033|142|5|545|10
茨城|2,117|18,137|271|11|1,812|34
栃木|1,002|65,415|257|11|745|3
群馬|1,897|46,260|396|6|1,471|30
埼玉|11,514|280,656|2,128|39|9,209|177
千葉|8,936|203,597|1,197|16|7,633|106
東京|50,890|901,556|6,125|62|44,199|566
神奈川|16,613|311,376|1,880|51|14,498|235
新潟|435|25,657|66|0|369|3
富山|487|19,756|24|1|437|26
石川|954|26,803|74|0|833|50
福井|337|17,465|13|2|313|11
山梨|467|14,278|35|1|422|10
⾧野|1,033|40,462|138|7|855|9
岐阜|1,718|56,223|380|4|1,315|23
静岡|2,354|74,303|601|11|1,725|28
愛知|13,737|170,726|2,224|34|11,357|156
三重|1,131|26,913|146|4|970|15
滋賀|918|33,083|76|1|831|11
京都|3,559|79,776|609|8|2,922|43
大阪|26,787|410,181|3,670|158|22,628|473
兵庫|7,973|121,583|843|42|7,000|130
奈良|1,628|41,712|232|9|1,380|16
和歌山|573|15,681|32|6|523|7
鳥取|68|21,073|7|1|60|0
島根|179|8,556|18|1|161|0
岡山|971|27,231|204|3|642|12
広島|2,108|56,843|295|10|1,149|13
山口|458|24,734|53|5|399|2
徳島|189|14,249|3|0|178|9
香川|206|20,498|24|0|179|3
愛媛|374|10,840|47|3|317|10
高知|478|5,222|163|0|310|5
福岡|7,135|238,294|908|14|6,116|111
佐賀|409|13,199|51|1|360|3
⾧崎|352|32,305|70|2|277|3
熊本|1,382|29,520|166|5|1,097|13
大分|566|37,141|110|5|452|4
宮崎|658|11,569|85|2|573|4
鹿児島|868|33,826|157|1|711|13
沖縄|4,946|83,408|301|7|4,573|77
（その他）|149|-|0|-|149|-
合計|194,139|3,987,229|26,743|593|163,702|2,872
