都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|15,300|270,645|1,524|9|13,201|521
青森|607|11,633|82|1|517|8
岩手|449|16,513|68|2|356|25
宮城|2,750|42,970|474|9|2,259|17
秋田|181|5,154|28|0|152|1
山形|438|11,523|57|2|369|12
福島|1,337|67,811|359|7|948|30
茨城|3,458|20,533|807|9|2,610|41
栃木|2,916|85,390|1,292|19|1,624|16
群馬|3,066|62,806|619|10|2,390|57
埼玉|19,281|372,814|5,366|74|13,658|257
千葉|15,883|258,017|4,795|40|10,928|160
東京|80,068|1,137,244|19,453|135|59,908|707
神奈川|30,691|406,741|6,148|102|24,207|336
新潟|739|32,037|181|0|558|5
富山|755|25,927|171|3|558|26
石川|1,267|34,619|182|10|1,058|53
福井|411|22,228|48|3|350|12
山梨|795|14,741|164|3|620|11
長野|1,819|62,480|452|6|1,337|20
岐阜|3,288|82,493|697|18|2,539|52
静岡|3,621|106,902|936|8|2,626|59
愛知|20,066|253,386|3,385|57|16,384|297
三重|1,672|32,398|327|4|1,322|23
滋賀|1,661|45,204|425|15|1,219|17
京都|6,187|106,732|1,464|15|4,702|76
大阪|36,434|543,085|6,254|175|29,466|714
兵庫|12,686|164,362|1,714|71|10,678|294
奈良|2,481|57,058|387|10|2,063|31
和歌山|819|18,508|120|8|679|9
鳥取|170|28,928|50|2|115|2
島根|230|10,183|16|0|214|0
岡山|1,967|35,839|327|9|1,241|15
広島|4,220|99,692|599|14|3,369|62
山口|760|35,818|151|2|600|5
徳島|272|17,284|71|0|192|9
香川|477|30,651|171|2|302|4
愛媛|762|16,790|250|5|499|13
高知|757|6,259|72|5|673|12
福岡|12,009|303,802|3,192|20|8,683|134
佐賀|698|17,753|202|3|504|3
長崎|1,118|47,030|290|5|662|12
熊本|2,722|43,346|271|20|1,901|36
大分|885|51,886|158|6|718|9
宮崎|1,429|18,621|506|6|923|11
鹿児島|1,301|47,153|244|3|1,057|14
沖縄|6,107|98,244|569|7|5,457|86
（その他）|149|-|0|-|149|-
合計|307,159|5,281,233|65,118|934|236,545|4,314
