都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|14,717|260,605|1,456|12|12,692|506
青森|561|11,166|80|2|473|8
岩手|429|15,628|62|2|342|25
宮城|2,582|26,359|439|8|2,126|17
秋田|173|4,891|37|0|135|1
山形|433|11,075|62|4|361|10
福島|1,225|64,642|329|8|868|28
茨城|3,140|19,492|691|8|2,409|40
栃木|2,510|82,123|1,166|15|1,344|10
群馬|2,872|58,301|556|15|2,267|49
埼玉|17,827|355,634|5,030|66|12,553|244
千葉|14,218|246,224|4,144|31|9,935|139
東京|74,944|1,083,806|18,213|128|56,046|685
神奈川|27,344|381,811|5,175|93|21,854|315
新潟|661|30,854|156|0|505|3
富山|706|23,807|147|2|533|26
石川|1,227|33,033|192|9|1,005|52
福井|397|21,382|40|1|344|12
山梨|676|14,741|119|2|546|11
⾧野|1,609|55,758|409|9|1,172|18
岐阜|3,037|76,813|733|14|2,258|46
静岡|3,292|106,902|783|6|2,460|49
愛知|19,077|231,862|3,177|49|15,634|266
三重|1,563|32,398|299|5|1,242|22
滋賀|1,546|42,168|413|14|1,117|16
京都|5,518|101,733|1,128|15|4,368|69
大阪|34,452|520,494|5,403|171|28,376|673
兵庫|11,819|157,468|1,258|65|10,293|268
奈良|2,357|53,820|398|11|1,933|26
和歌山|763|17,677|128|5|616|8
鳥取|165|27,458|69|3|92|1
島根|227|9,344|20|1|207|0
岡山|1,807|35,839|327|9|1,241|15
広島|4,012|86,026|762|13|2,986|56
山口|706|32,146|143|3|556|3
徳島|229|16,533|32|0|188|9
香川|427|28,909|166|1|257|4
愛媛|662|15,836|215|2|434|13
高知|732|6,652|75|4|645|12
福岡|10,736|285,837|2,495|19|8,113|128
佐賀|601|16,572|144|1|464|3
⾧崎|1,016|44,929|277|10|517|8
熊本|2,365|39,720|231|16|1,742|33
大分|829|49,444|154|4|667|8
宮崎|1,298|15,272|531|2|767|10
鹿児島|1,189|44,599|214|1|975|14
沖縄|5,903|94,941|544|5|5,280|84
（その他）|149|-|0|-|149|-
合計|284,728|4,992,724|58,622|864|221,087|4,043
