都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|2,854|76,941|343|3|2,402|109
青森|195|4,380|116|2|77|2
岩手|27|5,222|4|0|23|0
宮城|610|13,300|85|3|523|2
秋田|61|2,464|2|0|59|0
山形|86|5,917|6|0|79|1
福島|387|27,846|46|5|335|6
茨城|744|13,674|17|1|709|18
栃木|480|41,603|26|0|454|1
群馬|874|28,285|99|5|752|19
埼玉|5,682|177,818|387|9|5,189|106
千葉|4,880|121,673|381|11|4,421|78
東京|30,285|580,494|1,616|33|28,218|451
神奈川|8,453|193,081|536|21|7,752|165
新潟|182|17,489|3|0|179|0
富山|422|14,373|0|0|396|26
石川|800|16,493|11|0|740|49
福井|256|10,927|2|0|243|11
山梨|206|11,474|6|0|194|6
⾧野|334|22,491|7|1|326|4
岐阜|672|26,370|28|1|633|11
静岡|605|41,601|27|0|576|2
愛知|5,906|95,251|276|11|5,538|92
三重|555|15,441|10|2|538|7
滋賀|543|13,830|19|0|515|9
京都|1,981|51,562|63|0|1,888|30
大阪|12,231|227,942|653|26|11,326|235
兵庫|3,147|66,897|144|14|2,942|61
奈良|626|24,237|15|1|602|9
和歌山|272|10,313|12|2|252|4
鳥取|37|5,679|2|0|35|0
島根|141|6,154|1|0|140|0
岡山|215|10,217|23|1|161|1
広島|656|27,097|15|0|636|5
山口|213|11,710|5|1|206|2
徳島|164|7,421|5|0|150|9
香川|101|13,252|4|0|95|2
愛媛|116|4,319|0|0|110|6
高知|143|3,615|3|0|136|4
福岡|5,189|160,141|66|4|5,022|101
佐賀|254|6,968|2|0|254|0
⾧崎|244|21,887|2|0|239|3
熊本|774|19,110|37|0|724|8
大分|159|20,342|0|0|156|3
宮崎|367|8,765|1|0|366|1
鹿児島|463|21,887|7|0|456|12
沖縄|3,217|54,559|333|9|2,830|58
（その他）|149|-|0|-|149|-
合計|96,958|2,362,512|5,446|166|89,746|1,729
