都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|1,884|50,149|61|2|1,717|106
青森|35|2,227|2|0|32|1
岩手|23|3,745|1|0|22|0
宮城|313|8,995|74|0|237|2
秋田|51|1,868|1|0|50|0
山形|78|5,006|2|1|76|1
福島|214|17,489|45|1|169|0
茨城|616|11,796|50|5|550|16
栃木|368|25,993|47|2|304|1
群馬|567|17,931|89|1|445|19
埼玉|4,320|127,974|304|7|3,919|97
千葉|3,446|68,574|300|7|3,079|67
東京|23,274|392,220|2,285|21|20,603|386
神奈川|6,012|132,257|597|32|5,285|130
新潟|151|14,070|10|1|141|0
富山|408|11,173|13|0|370|25
石川|736|11,006|72|0|621|43
福井|244|9,284|24|4|210|8
山梨|179|10,135|9|2|165|5
長野|297|17,391|17|0|285|1
岐阜|596|20,367|38|1|548|10
静岡|506|30,514|17|1|488|1
愛知|4,920|64,208|392|19|4,452|76
三重|463|11,312|84|1|374|5
滋賀|472|10,726|33|0|432|7
京都|1,628|36,834|82|1|1,521|25
大阪|9,725|161,832|830|35|8,700|186
兵庫|2,478|50,254|124|9|2,299|55
奈良|550|18,672|21|1|520|9
和歌山|236|8,934|4|0|225|4
鳥取|34|4,781|12|0|22|0
島根|137|5,236|0|0|137|0
岡山|147|7,511|1|-|145|-
広島|472|19,041|13|0|456|3
山口|194|8,359|25|1|168|1
徳島|147|6,662|39|1|97|8
香川|92|9,636|12|0|78|2
愛媛|114|3,945|1|0|107|6
高知|137|3,319|7|0|126|4
福岡|4,948|44,991|355|13|4,513|80
佐賀|244|5,567|4|0|240|0
長崎|236|16,671|8|0|225|3
熊本|570|13,039|36|0|523|8
大分|158|14,821|8|0|148|2
宮崎|343|8,383|8|0|335|1
鹿児島|373|17,314|7|1|372|11
沖縄|2,297|33,812|182|8|2,074|45
（その他）|149|-|0|-|149|-
合計|75,582|1,576,024|6,346|178|67,754|1,460
