都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|2,703|74,331|260|2|2,335|108
青森|170|3,886|111|3|58|1
岩手|27|5,134|4|0|23|0
宮城|565|12,939|59|1|504|2
秋田|61|2,448|2|0|59|0
山形|84|5,761|4|0|79|1
福島|385|27,233|70|3|309|6
茨城|739|13,525|27|2|694|18
栃木|476|35,132|30|0|446|1
群馬|858|27,724|96|5|743|19
埼玉|5,602|174,144|427|10|5,071|104
千葉|4,775|119,627|389|11|4,310|76
東京|29,909|567,880|1,655|25|27,809|445
神奈川|8,308|187,119|546|25|7,602|160
新潟|181|17,321|2|0|179|0
富山|422|14,261|0|0|396|26
石川|798|16,210|13|0|736|49
福井|256|10,775|5|0|240|11
山梨|203|11,373|3|0|194|6
長野|330|22,077|11|1|319|4
岐阜|671|26,049|33|1|627|11
静岡|588|40,885|15|0|571|2
愛知|5,811|93,063|266|10|5,453|92
三重|555|15,384|12|2|536|7
滋賀|537|13,710|18|0|510|9
京都|1,958|50,753|87|0|1,841|30
大阪|11,976|223,402|599|23|11,128|233
兵庫|3,078|65,855|118|16|2,899|61
奈良|625|23,806|24|2|592|9
和歌山|270|10,207|17|2|245|4
鳥取|35|5,582|0|0|35|0
島根|140|6,122|0|0|140|0
岡山|194|10,217|22|1|162|1
広島|654|26,568|19|0|630|5
山口|213|11,451|5|1|206|2
徳島|164|7,390|15|0|141|9
香川|101|12,950|4|0|95|2
愛媛|116|4,293|0|0|110|6
高知|140|3,604|0|0|136|4
福岡|5,179|157,690|63|4|5,015|101
佐賀|254|6,897|4|0|252|0
長崎|242|21,532|2|0|237|3
熊本|768|19,032|46|0|709|8
大分|159|20,094|0|0|156|3
宮崎|366|8,741|1|0|365|1
鹿児島|463|21,698|10|0|453|12
沖縄|3,134|52,894|342|9|2,738|58
（その他）|149|-|0|-|149|-
合計|95,392|2,308,769|5,436|159|88,237|1,710
