都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|15,106|266,324|1,588|12|13,064|518
青森|582|11,585|69|1|505|8
岩手|444|16,081|70|2|349|25
宮城|2,709|26,860|463|9|2,229|17
秋田|178|5,154|27|0|150|1
山形|435|11,369|59|2|365|11
福島|1,299|66,638|354|9|915|30
茨城|3,354|20,317|758|9|2,555|41
栃木|2,839|83,675|1,346|19|1,493|16
群馬|3,006|60,650|572|12|2,320|56
埼玉|18,827|367,445|5,037|67|13,535|255
千葉|15,395|255,252|4,629|35|10,614|152
東京|78,566|1,122,820|19,207|141|58,655|704
神奈川|29,707|399,368|6,054|100|23,330|323
新潟|720|31,768|175|1|545|3
富山|743|24,786|170|2|547|26
石川|1,248|34,033|180|10|1,041|53
福井|402|22,004|40|3|349|12
山梨|774|14,741|160|4|603|11
長野|1,768|61,266|461|8|1,282|19
岐阜|3,197|80,274|680|18|2,468|49
静岡|3,507|106,902|893|8|2,560|54
愛知|19,747|246,866|3,288|51|16,171|288
三重|1,644|32,398|325|5|1,297|22
滋賀|1,612|44,399|387|14|1,209|16
京都|6,079|105,473|1,453|16|4,604|76
大阪|35,842|534,100|6,029|172|29,110|703
兵庫|12,401|162,297|1,589|70|10,528|283
奈良|2,451|56,489|378|9|2,042|31
和歌山|798|18,300|118|7|661|8
鳥取|166|28,521|57|2|104|2
島根|228|10,183|19|1|209|0
岡山|1,929|35,839|327|9|1,241|15
広島|4,162|97,583|649|15|3,236|62
山口|742|32,146|149|2|584|5
徳島|268|16,967|69|0|190|9
香川|460|30,007|174|2|282|4
愛媛|734|16,460|242|4|479|13
高知|754|6,196|77|4|665|12
福岡|11,757|298,734|3,112|19|8,512|133
佐賀|672|17,389|192|1|488|3
長崎|1,080|46,310|278|7|639|10
熊本|2,504|40,894|252|17|1,823|35
大分|869|50,887|158|6|702|9
宮崎|1,381|18,071|539|5|885|10
鹿児島|1,301|46,478|244|3|1,057|14
沖縄|6,037|97,679|551|7|5,406|85
（その他）|149|-|0|-|149|-
合計|300,573|5,179,978|63,648|920|231,747|4,232
