都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|17,445|319,815|1,344|12|15,479|602
青森|717|13,197|58|2|646|13
岩手|496|20,046|20|2|449|27
宮城|3,397|48,365|315|7|3,060|22
秋田|261|6,370|48|0|212|1
山形|503|14,118|56|2|434|13
福島|1,727|85,030|243|11|1,440|44
茨城|4,818|23,081|750|16|4,006|62
栃木|3,771|105,819|510|17|3,215|46
群馬|3,867|74,179|356|12|3,442|69
埼玉|25,191|450,466|4,288|82|20,553|350
千葉|22,316|326,936|5,803|48|16,263|250
東京|99,841|1,309,999|13,257|140|85,698|886
神奈川|40,764|491,045|3,161|109|37,136|467
新潟|910|36,925|133|2|768|9
富山|870|30,685|48|2|795|27
石川|1,462|40,540|94|3|1,323|58
福井|514|26,913|67|4|428|19
山梨|898|14,741|45|4|840|13
長野|2,288|80,987|200|1|2,079|36
岐阜|4,216|104,556|459|14|3,688|69
静岡|4,585|142,180|655|8|3,854|76
愛知|23,901|309,425|2,491|58|21,014|396
三重|2,188|46,585|374|9|1,785|29
滋賀|2,123|55,762|294|9|1,799|30
京都|8,200|127,431|1,368|16|6,792|112
大阪|43,722|650,540|4,927|185|37,869|926
兵庫|16,357|201,882|1,935|65|14,023|399
奈良|3,034|67,562|308|7|2,688|38
和歌山|1,063|21,551|95|14|934|14
鳥取|198|33,712|29|0|164|2
島根|268|12,166|27|0|241|0
岡山|2,338|51,686|252|10|2,013|20
広島|4,801|120,841|321|12|4,358|92
山口|1,235|45,815|325|0|889|21
徳島|385|21,821|61|2|310|14
香川|645|37,516|153|1|477|15
愛媛|993|25,562|123|3|852|18
高知|847|6,897|35|4|798|14
福岡|16,176|369,295|2,466|37|13,523|187
佐賀|951|23,806|120|3|838|4
長崎|1,474|56,979|247|2|1,199|27
熊本|3,339|51,512|226|19|2,910|61
大分|1,158|63,256|181|3|960|17
宮崎|1,808|22,673|184|7|1,571|17
鹿児島|1,598|54,720|204|2|1,394|18
沖縄|7,550|125,312|774|9|6,691|90
（その他）|149|-|0|-|149|-
合計|387,358|6,370,300|49,430|975|332,049|5,720
