都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|15,943|282,589|1,720|10|13,695|540
青森|644|12,007|94|2|542|8
岩手|471|17,000|67|1|379|25
宮城|2,967|44,081|594|7|2,353|20
秋田|216|5,776|51|0|164|1
山形|443|11,708|34|3|396|13
福島|1,469|71,316|355|7|1,081|33
茨城|3,875|21,272|919|12|2,911|45
栃木|3,246|89,126|1,376|21|1,870|19
群馬|3,327|64,692|596|11|2,634|60
埼玉|21,113|385,031|6,477|79|14,361|275
千葉|17,681|270,107|6,139|41|11,368|174
東京|86,674|1,181,020|20,777|143|65,169|728
神奈川|34,142|412,964|6,441|111|27,345|356
新潟|767|33,115|155|1|612|5
富山|802|27,248|148|3|627|27
石川|1,337|35,927|184|8|1,120|54
福井|456|23,124|69|4|373|13
山梨|847|14,741|156|5|680|11
長野|2,014|65,212|460|3|1,536|21
岐阜|3,553|87,355|640|19|2,858|55
静岡|3,912|121,391|916|5|2,931|65
愛知|21,269|267,095|3,546|58|17,400|323
三重|1,800|35,367|347|7|1,430|23
滋賀|1,771|47,875|397|16|1,355|19
京都|6,463|111,064|1,429|18|5,013|78
大阪|38,526|550,329|6,472|187|31,302|752
兵庫|13,809|172,297|2,048|75|11,454|307
奈良|2,649|59,609|416|14|2,202|31
和歌山|885|19,270|126|11|737|11
鳥取|177|29,861|45|2|126|2
島根|235|10,827|16|0|219|0
岡山|2,102|35,898|479|17|1,434|16
広島|4,396|107,047|527|14|3,708|70
山口|921|35,818|273|2|740|5
徳島|297|17,920|76|0|211|10
香川|538|32,266|193|2|340|5
愛媛|827|19,124|240|3|573|14
高知|779|6,404|52|4|714|13
福岡|13,420|319,027|3,811|29|9,470|139
佐賀|793|19,242|231|2|573|4
長崎|1,246|49,331|270|6|843|16
熊本|2,939|46,061|281|18|2,034|38
大分|933|53,982|142|5|780|11
宮崎|1,570|19,717|433|7|1,130|11
鹿児島|1,371|48,894|222|1|1,125|15
沖縄|6,467|102,189|689|7|5,697|86
（その他）|149|-|0|-|149|-
合計|332,231|5,493,316|71,129|1,001|255,764|4,547
