都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|7,585|133,167|2,359|22|5,068|158
青森|282|6,445|14|2|262|6
岩手|162|8,426|97|1|64|1
宮城|1,128|18,212|189|8|930|9
秋田|83|3,451|4|0|69|1
山形|110|7,344|17|0|93|1
福島|480|38,310|58|5|416|6
茨城|1,347|16,138|321|9|1,007|19
栃木|595|52,696|78|6|517|2
群馬|1,087|34,753|110|2|938|21
埼玉|7,842|225,315|1,027|24|6,679|136
千葉|6,562|158,518|764|10|5,712|86
東京|38,598|728,630|3,711|54|34,405|482
神奈川|11,640|241,723|1,290|58|10,162|188
新潟|324|21,588|102|0|222|0
富山|447|16,529|19|0|402|26
石川|838|20,975|9|0|780|49
福井|305|14,164|29|0|265|11
山梨|332|13,263|52|2|273|7
長野|638|29,443|102|0|506|6
岐阜|969|32,174|145|1|811|13
静岡|1,334|53,923|470|4|860|4
愛知|9,023|127,454|1,582|16|7,331|110
三重|755|18,271|148|5|600|7
滋賀|756|26,058|91|0|656|9
京都|2,521|62,771|243|4|2,242|36
大阪|18,458|304,268|3,296|107|14,858|285
兵庫|4,928|88,077|697|32|4,152|79
奈良|1,038|31,252|194|6|833|11
和歌山|408|12,760|77|11|321|4
鳥取|56|15,952|7|0|48|0
島根|143|6,498|2|0|141|0
岡山|530|17,220|109|3|310|11
広島|770|33,227|62|0|699|6
山口|363|17,013|119|1|238|2
徳島|179|7,755|11|2|161|9
香川|132|16,227|22|0|108|2
愛媛|265|5,827|130|3|129|6
高知|149|3,739|5|0|140|4
福岡|5,591|192,668|203|3|5,281|107
佐賀|299|9,220|18|0|282|1
長崎|263|26,087|14|0|245|3
熊本|977|23,156|69|5|886|12
大分|238|25,794|70|0|165|3
宮崎|449|9,246|75|2|374|1
鹿児島|602|26,737|51|0|551|13
沖縄|4,057|68,811|303|2|3,691|68
（その他）|149|-|0|-|149|-
合計|135,787|3,051,275|18,565|410|115,032|2,021
