都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|13,972|248,977|1,607|24|12,023|484
青森|537|10,782|97|2|432|8
岩手|402|14,933|50|4|328|24
宮城|2,313|25,382|300|7|1,997|16
秋田|159|4,876|36|0|122|1
山形|417|10,710|68|5|340|9
福島|1,073|60,960|264|8|783|26
茨城|2,730|19,218|404|8|2,287|39
栃木|1,974|77,151|774|10|1,200|7
群馬|2,552|56,541|353|11|2,151|48
埼玉|15,939|339,325|3,707|63|12,003|229
千葉|12,449|238,660|2,869|23|9,452|128
東京|66,343|1,045,327|12,431|113|53,256|656
神奈川|24,101|370,679|3,558|91|20,247|296
新潟|602|29,052|122|1|480|3
富山|605|23,199|60|2|519|26
石川|1,151|31,276|148|6|962|51
福井|376|20,310|30|1|333|12
山梨|622|14,675|88|2|523|11
長野|1,354|54,168|219|3|1,112|18
岐阜|2,694|71,564|628|13|2,024|42
静岡|2,926|103,350|552|7|2,330|44
愛知|17,515|231,862|2,510|38|14,766|239
三重|1,402|30,675|193|5|1,189|20
滋賀|1,371|39,877|307|8|1,050|14
京都|5,256|98,825|1,136|16|4,103|64
大阪|32,012|491,431|4,433|166|26,950|629
兵庫|10,670|147,765|1,041|54|9,386|243
奈良|2,184|52,687|351|10|1,807|26
和歌山|696|17,035|92|1|585|8
鳥取|149|26,013|73|2|74|0
島根|216|9,344|20|1|196|0
岡山|1,583|31,723|292|8|1,032|15
広島|3,662|75,233|677|12|2,635|49
山口|640|32,146|117|3|516|3
徳島|216|15,862|22|0|185|9
香川|337|26,310|90|1|244|3
愛媛|541|14,011|125|4|403|13
高知|700|6,048|75|5|615|10
福岡|9,980|278,115|1,975|22|7,882|123
佐賀|521|15,796|78|1|448|3
長崎|812|42,170|249|9|488|6
熊本|2,036|38,126|208|12|1,620|22
大分|772|46,653|155|4|611|6
宮崎|996|14,118|286|2|710|9
鹿児島|1,094|41,836|163|2|931|14
沖縄|5,611|92,903|390|6|5,142|84
（その他）|149|-|0|-|149|-
合計|256,412|4,787,679|43,423|796|208,621|3,790
