都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|3,868|91,667|769|11|2,906|113
青森|273|5,899|73|3|196|4
岩手|30|5,655|4|0|26|0
宮城|852|15,141|214|4|634|4
秋田|67|2,642|7|1|60|0
山形|87|6,750|5|0|81|1
福島|415|31,746|35|3|374|6
茨城|818|14,162|59|1|741|18
栃木|498|45,794|24|3|474|1
群馬|925|30,551|44|4|860|20
埼玉|6,246|195,066|539|7|5,596|111
千葉|5,354|135,791|438|9|4,834|82
東京|32,618|627,902|2,130|36|30,027|461
神奈川|9,340|209,445|600|23|8,563|177
新潟|195|18,323|13|0|182|0
富山|424|15,001|1|0|397|26
石川|822|18,534|18|0|755|49
福井|259|11,262|3|1|245|11
山梨|225|11,926|18|0|201|6
⾧野|370|24,098|29|0|340|6
岐阜|735|27,945|66|0|657|12
静岡|707|44,670|90|0|615|2
愛知|6,731|106,326|711|15|5,923|97
三重|596|16,342|37|3|552|7
滋賀|601|14,787|54|0|538|9
京都|2,101|54,297|99|2|1,972|30
大阪|13,816|252,221|1,238|46|12,310|249
兵庫|3,486|72,674|256|15|3,163|67
奈良|737|25,726|98|0|628|11
和歌山|288|10,645|15|3|264|4
鳥取|43|5,889|5|0|37|0
島根|141|6,281|0|0|141|0
岡山|338|11,198|118|2|185|6
広島|671|28,463|18|1|648|5
山口|225|11,960|14|0|209|2
徳島|167|7,583|0|0|155|9
香川|105|14,148|3|0|100|2
愛媛|117|4,434|1|0|110|6
高知|144|3,680|1|0|139|4
福岡|5,280|171,745|89|4|5,087|104
佐賀|268|7,618|12|0|257|1
⾧崎|246|23,574|4|0|241|3
熊本|854|20,847|51|0|776|9
大分|161|21,923|2|0|156|3
宮崎|372|8,807|3|1|369|1
鹿児島|523|23,324|54|0|464|13
沖縄|3,518|61,098|284|6|3,174|65
（その他）|149|-|0|-|149|-
合計|106,806|2,575,560|8,346|204|96,511|1,817
