都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|9,457|160,918|2,172|26|7,061|224
青森|321|7,043|42|2|273|6
岩手|213|9,972|68|3|141|4
宮城|1,251|19,428|134|5|1,107|10
秋田|90|3,689|7|0|82|1
山形|152|7,773|29|1|122|1
福島|515|41,257|54|5|453|8
茨城|1,777|17,334|426|17|1,328|23
栃木|719|56,302|148|9|571|2
群馬|1,341|38,912|255|4|1,064|22
埼玉|8,992|243,953|1,470|29|7,370|152
千葉|7,314|171,116|808|14|6,416|90
東京|42,793|792,109|4,240|53|38,044|509
神奈川|13,314|265,968|1,227|65|11,880|207
新潟|350|23,018|80|0|270|0
富山|461|17,786|18|0|417|26
石川|864|23,036|23|0|791|50
福井|321|15,547|21|1|289|11
山梨|381|13,645|61|0|311|9
長野|774|33,056|94|1|653|6
岐阜|1,195|42,775|232|2|949|14
静岡|1,827|61,478|570|10|1,243|14
愛知|10,723|143,080|1,802|27|8,798|123
三重|927|22,079|189|4|729|9
滋賀|808|28,886|70|1|727|11
京都|2,736|68,469|217|7|2,480|39
大阪|21,798|343,630|4,457|139|16,976|346
兵庫|6,040|101,093|748|36|5,202|90
奈良|1,264|35,104|243|6|1,008|13
和歌山|485|13,881|74|6|394|6
鳥取|61|17,971|8|0|52|0
島根|152|7,158|7|1|145|0
岡山|634|20,802|140|5|468|11
広島|943|35,884|162|6|772|6
山口|406|19,028|59|3|341|2
徳島|184|7,871|6|1|168|9
香川|155|17,876|28|1|125|2
愛媛|339|8,264|126|5|206|6
高知|196|3,919|43|0|146|4
福岡|5,977|208,176|368|10|5,500|109
佐賀|333|10,295|41|0|293|2
長崎|273|27,929|16|0|257|3
熊本|1,063|24,757|71|7|954|13
大分|360|29,579|127|1|230|3
宮崎|534|10,314|91|1|443|1
鹿児島|637|28,192|35|1|602|13
沖縄|4,494|75,018|432|5|3,995|72
（その他）|149|-|0|-|149|-
合計|156,093|3,375,370|21,739|520|131,995|2,282
