都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|1,910|51,755|62|1|1,742|106
青森|35|2,282|2|0|32|1
岩手|23|3,860|0|0|23|0
宮城|346|9,357|81|1|263|2
秋田|51|1,964|0|0|51|0
山形|78|5,024|2|1|76|1
福島|218|18,238|36|1|180|2
茨城|622|12,026|38|5|568|16
栃木|376|27,064|61|1|313|1
群馬|629|18,736|130|1|480|19
埼玉|4,394|130,796|285|6|4,011|98
千葉|3,556|73,265|314|6|3,174|68
東京|23,828|408,414|2,230|26|21,208|390
神奈川|6,255|138,519|635|24|5,484|136
新潟|161|14,500|17|1|144|0
富山|409|11,364|10|0|374|25
石川|744|11,545|64|0|636|44
福井|244|9,433|18|3|215|9
山梨|180|10,263|7|2|168|5
長野|299|17,873|8|0|296|1
岐阜|596|21,023|34|1|552|10
静岡|517|31,367|22|1|494|1
愛知|4,999|67,306|368|16|4,554|77
三重|467|11,609|74|1|388|5
滋賀|476|10,980|21|0|448|7
京都|1,659|38,110|80|1|1,554|25
大阪|9,920|167,579|707|30|9,014|190
兵庫|2,537|51,555|132|11|2,349|56
奈良|551|19,076|15|1|527|9
和歌山|236|8,987|2|0|227|4
鳥取|35|4,910|12|0|23|0
島根|137|5,281|0|0|137|0
岡山|148|7,861|1|-|146|-
広島|474|19,573|10|0|461|3
山口|195|8,727|23|1|171|1
徳島|147|6,723|28|0|107|9
香川|93|10,008|9|0|82|2
愛媛|114|3,973|0|0|108|6
高知|137|3,366|4|0|129|4
福岡|4,987|46,075|293|9|4,629|90
佐賀|244|5,639|1|0|243|0
長崎|236|16,972|6|0|227|3
熊本|571|15,959|25|0|537|8
大分|158|15,282|5|0|151|2
宮崎|344|8,455|4|0|340|1
鹿児島|376|17,562|10|1|376|12
沖縄|2,322|35,020|142|9|2,139|45
（その他）|149|-|0|-|149|-
合計|77,183|1,635,256|6,028|161|69,700|1,494
