都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|11,930|207,002|1,938|35|9,673|371
青森|390|8,573|40|2|344|6
岩手|327|12,829|117|3|196|14
宮城|1,682|23,163|359|4|1,311|12
秋田|94|3,878|4|0|89|1
山形|302|9,487|108|2|192|2
福島|682|48,583|138|5|534|10
茨城|2,098|18,137|270|11|1,794|34
栃木|968|64,646|242|11|726|3
群馬|1,867|46,260|404|6|1,434|29
埼玉|11,290|280,300|1,986|39|9,127|177
千葉|8,808|201,920|1,145|15|7,559|104
東京|50,154|894,214|5,442|66|44,151|561
神奈川|16,298|311,376|1,880|51|14,188|230
新潟|428|25,524|75|0|353|3
富山|484|19,756|21|1|437|26
石川|947|26,524|72|0|828|50
福井|337|17,343|14|2|312|11
山梨|467|14,278|35|1|422|10
長野|1,023|40,462|138|7|851|9
岐阜|1,682|55,191|384|4|1,276|22
静岡|2,322|74,303|612|11|1,683|27
愛知|13,519|170,726|2,237|36|11,130|152
三重|1,122|26,913|176|5|931|15
滋賀|903|32,908|72|1|820|11
京都|3,559|79,776|609|8|2,922|43
大阪|26,476|405,158|3,850|156|22,146|464
兵庫|7,846|120,191|826|45|6,892|128
奈良|1,600|41,712|222|9|1,363|15
和歌山|572|15,614|44|6|510|7
鳥取|68|20,998|8|1|59|0
島根|178|8,556|15|1|163|0
岡山|911|27,231|204|3|642|12
広島|2,026|56,843|279|10|1,117|12
山口|453|24,734|50|5|397|2
徳島|188|14,157|3|0|176|9
香川|206|20,313|38|0|165|3
愛媛|374|10,835|53|2|312|9
高知|465|5,176|166|0|294|5
福岡|6,998|236,143|841|13|6,046|111
佐賀|405|13,004|48|0|359|3
長崎|352|31,987|65|2|277|3
熊本|1,353|29,145|161|5|1,085|13
大分|559|36,605|117|5|438|4
宮崎|647|11,569|78|2|569|4
鹿児島|868|33,826|157|1|711|13
沖縄|4,926|82,311|321|6|4,533|77
（その他）|149|-|0|-|149|-
合計|191,303|3,960,180|26,064|598|161,686|2,827
