都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|18,674|361,220|798|13|17,306|647
青森|812|16,995|64|2|730|18
岩手|543|23,307|28|1|486|29
宮城|3,523|49,814|80|5|3,420|23
秋田|269|6,949|13|0|250|6
山形|535|16,960|18|0|502|15
福島|1,861|102,532|116|5|1,681|64
茨城|5,476|24,664|357|14|5,019|100
栃木|4,005|119,101|184|8|3,761|60
群馬|4,338|87,343|235|6|4,020|83
埼玉|28,309|521,097|2,113|40|25,701|495
千葉|25,144|379,314|2,018|25|22,743|383
東京|108,782|1,464,411|4,370|84|103,202|1,210
神奈川|43,725|561,659|1,270|35|41,826|629
新潟|1,024|41,328|80|1|930|14
富山|895|34,715|20|4|848|27
石川|1,743|47,365|215|3|1,515|60
福井|537|30,156|19|1|493|25
山梨|933|23,510|19|2|898|16
長野|2,352|93,982|29|0|2,314|41
岐阜|4,641|125,346|235|9|4,310|96
静岡|4,927|175,279|195|1|4,640|92
愛知|25,391|370,373|1,073|34|23,826|492
三重|2,440|56,417|162|11|2,230|48
滋賀|2,353|66,308|145|5|2,168|40
京都|8,957|148,791|459|4|8,370|147
大阪|46,336|741,448|1,475|110|43,347|1,082
兵庫|17,660|233,267|668|56|16,492|500
奈良|3,313|78,089|143|4|3,126|44
和歌山|1,156|24,080|40|3|1,075|17
鳥取|207|38,653|2|0|200|2
島根|280|14,340|4|0|276|0
岡山|2,460|60,138|96|5|2,300|26
広島|4,985|147,177|111|7|4,759|99
山口|1,366|55,951|109|1|1,222|35
徳島|444|24,873|54|1|374|16
香川|729|42,636|39|1|672|18
愛媛|1,032|29,710|29|1|981|22
高知|884|7,088|20|1|847|17
福岡|17,555|421,872|1,080|26|16,224|251
佐賀|995|26,455|24|0|985|7
長崎|1,588|64,616|68|3|1,486|36
熊本|3,429|56,129|68|9|3,284|71
大分|1,276|75,217|65|0|1,191|20
宮崎|1,940|24,604|55|0|1,857|21
鹿児島|1,742|64,545|92|4|1,647|24
沖縄|8,047|140,309|313|2|7,635|104
（その他）|149|-|0|-|149|-
合計|419,762|7,320,133|18,870|547|393,318|7,272
