都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|17,010|307,606|1,383|17|15,052|585
青森|695|12,951|53|2|631|11
岩手|495|19,489|33|1|436|26
宮城|3,319|47,540|435|8|2,862|22
秋田|253|6,342|49|1|203|1
山形|473|13,706|38|2|422|13
福島|1,678|80,564|291|11|1,347|40
茨城|4,543|22,774|774|16|3,713|56
栃木|3,653|102,263|796|20|2,857|40
群馬|3,701|72,167|356|11|3,278|67
埼玉|24,094|435,442|4,604|79|19,170|320
千葉|21,134|310,216|5,347|54|15,563|224
東京|96,507|1,278,331|16,120|159|79,560|827
神奈川|39,159|479,033|3,797|105|34,939|423
新潟|868|36,010|120|2|748|9
富山|849|29,646|57|4|765|27
石川|1,442|39,478|163|3|1,256|57
福井|504|25,952|76|3|412|16
山梨|898|14,741|64|4|821|13
長野|2,239|78,608|244|2|1,984|32
岐阜|4,088|100,416|528|14|3,493|67
静岡|4,384|150,870|756|9|3,554|74
愛知|23,141|300,533|2,705|67|20,061|375
三重|2,100|42,391|392|6|1,679|29
滋賀|2,057|53,599|398|12|1,632|27
京都|7,963|123,620|1,468|16|6,457|107
大阪|42,427|625,938|5,632|182|35,915|880
兵庫|15,619|193,028|1,833|72|13,417|369
奈良|2,932|66,519|326|7|2,570|36
和歌山|1,024|20,848|118|17|874|13
鳥取|198|33,040|39|0|154|2
島根|250|11,764|11|0|239|0
岡山|2,285|47,392|387|21|1,750|17
広島|4,664|107,047|300|12|4,237|89
山口|1,169|45,815|368|2|789|12
徳島|375|20,824|99|1|263|13
香川|610|36,139|153|1|443|14
愛媛|969|23,059|166|4|786|17
高知|829|6,805|40|5|776|13
福岡|15,367|356,547|2,839|35|12,358|170
佐賀|931|23,222|177|2|761|4
長崎|1,435|54,579|268|1|1,155|23
熊本|3,284|51,221|264|23|2,714|59
大分|1,093|60,886|184|4|893|16
宮崎|1,777|22,039|255|8|1,515|17
鹿児島|1,556|53,914|215|3|1,341|18
沖縄|7,270|120,561|794|4|6,391|90
（その他）|149|-|0|-|149|-
合計|373,460|6,165,475|55,515|1,032|312,385|5,360
