都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|16,329|291,357|1,647|15|14,173|557
青森|666|12,316|84|3|573|9
岩手|484|18,505|60|1|399|25
宮城|3,118|45,021|499|8|2,597|22
秋田|229|5,939|58|1|170|1
山形|455|12,635|38|1|404|13
福島|1,534|75,119|312|8|1,187|35
茨城|4,109|21,719|846|11|3,216|47
栃木|3,433|94,672|1,107|20|2,326|29
群馬|3,492|67,507|525|13|2,841|61
埼玉|22,377|406,570|5,326|87|16,759|292
千葉|19,045|278,979|5,767|52|13,084|194
東京|90,659|1,219,217|19,481|159|70,417|761
神奈川|36,326|449,714|5,390|110|30,558|378
新潟|808|34,092|143|1|665|7
富山|825|28,417|105|3|693|27
石川|1,393|37,401|225|7|1,156|56
福井|467|24,647|75|4|378|13
山梨|869|14,741|121|5|736|12
長野|2,102|69,017|377|4|1,711|26
岐阜|3,819|93,535|628|15|3,130|61
静岡|4,092|126,883|837|9|3,190|65
愛知|21,911|277,893|3,391|52|18,179|341
三重|1,882|35,367|333|6|1,524|25
滋賀|1,868|50,350|379|15|1,469|20
京都|7,253|117,341|1,616|21|5,609|90
大阪|40,058|589,145|6,131|174|33,131|796
兵庫|14,466|179,493|2,047|69|12,098|321
奈良|2,757|62,725|402|13|2,323|32
和歌山|948|19,864|143|12|781|11
鳥取|186|31,277|42|2|139|2
島根|242|11,764|15|0|227|0
岡山|2,183|43,188|479|17|1,434|16
広島|4,505|107,047|450|14|3,906|77
山口|996|40,022|307|2|740|5
徳島|337|18,851|103|0|223|11
香川|568|33,843|181|1|378|9
愛媛|891|19,897|213|3|661|17
高知|813|6,655|67|3|733|13
福岡|14,100|334,151|3,819|27|10,126|155
佐賀|858|20,537|253|2|616|4
長崎|1,334|51,536|265|5|937|18
熊本|3,076|48,014|273|16|2,243|45
大分|988|56,749|159|3|817|12
宮崎|1,678|20,633|367|8|1,304|14
鹿児島|1,460|51,028|224|2|1,236|15
沖縄|6,759|113,829|796|7|5,879|89
（その他）|149|-|0|-|149|-
合計|348,897|5,769,202|66,106|1,011|277,225|4,829
