都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|1,860|48,825|75|2|1,679|106
青森|35|2,206|2|0|32|1
岩手|23|3,610|4|0|19|0
宮城|275|8,697|62|0|211|2
秋田|50|1,855|1|0|49|0
山形|78|3,144|2|1|76|1
福島|200|16,678|51|2|149|0
茨城|606|11,550|58|3|534|14
栃木|328|25,401|19|2|302|1
群馬|517|16,854|73|0|425|19
埼玉|4,227|123,181|295|9|3,835|97
千葉|3,339|65,505|284|8|2,989|66
東京|22,631|377,119|2,232|24|20,019|380
神奈川|5,823|128,296|676|32|5,021|126
新潟|147|13,774|6|1|141|0
富山|408|10,832|21|0|364|25
石川|724|10,349|87|0|595|42
福井|244|9,155|50|4|184|8
山梨|179|9,977|10|1|164|5
長野|296|17,030|26|1|272|1
岐阜|574|19,579|19|2|545|10
静岡|504|29,710|23|2|480|1
愛知|4,787|61,474|403|17|4,310|74
三重|450|11,057|79|2|367|4
滋賀|468|10,406|36|1|425|7
京都|1,607|35,638|108|2|1,474|25
大阪|9,444|155,589|807|35|8,454|175
兵庫|2,421|48,797|127|7|2,240|54
奈良|544|18,233|29|2|507|8
和歌山|236|8,875|4|0|225|4
鳥取|22|4,615|0|0|22|0
島根|137|5,172|0|0|137|0
岡山|146|7,511|1|-|145|-
広島|464|18,642|11|0|450|3
山口|194|7,913|42|1|151|1
徳島|146|6,549|46|3|89|8
香川|87|9,222|12|0|73|2
愛媛|114|3,921|1|0|107|6
高知|137|3,286|10|1|124|3
福岡|4,893|43,896|578|16|4,238|77
佐賀|244|5,470|6|0|238|0
長崎|234|16,260|9|0|219|3
熊本|564|12,740|35|0|509|8
大分|158|14,312|15|0|141|2
宮崎|339|8,279|10|0|329|1
鹿児島|372|17,075|17|1|343|11
沖縄|2,269|31,139|222|8|2,010|41
（その他）|149|-|0|-|149|-
合計|73,694|1,519,398|6,684|190|65,561|1,422
