都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|13,778|243,136|1,692|21|11,598|476
青森|516|10,327|98|2|410|8
岩手|394|14,508|56|4|314|24
宮城|2,252|25,035|405|5|1,831|16
秋田|149|4,848|32|0|116|1
山形|402|10,378|72|5|321|9
福島|1,008|59,334|227|9|759|22
茨城|2,592|18,978|331|6|2,223|38
栃木|1,731|74,290|632|9|1,099|6
群馬|2,449|54,390|351|10|2,015|46
埼玉|15,180|326,926|3,235|68|11,726|219
千葉|11,877|234,043|2,631|20|9,122|124
東京|63,474|1,019,583|10,804|108|52,036|634
神奈川|22,892|358,543|3,447|79|19,160|285
新潟|572|28,706|122|1|450|3
富山|577|22,384|55|2|496|26
石川|1,119|30,248|146|8|935|51
福井|360|19,666|16|0|331|12
山梨|588|14,618|74|2|503|11
長野|1,260|52,092|179|3|1,077|16
岐阜|2,494|66,276|562|12|1,893|39
静岡|2,812|99,712|529|5|2,242|41
愛知|17,090|199,918|2,478|38|14,385|227
三重|1,339|30,675|170|6|1,149|20
滋賀|1,297|39,017|281|8|1,003|13
京都|4,989|96,126|1,175|20|3,799|57
大阪|31,058|475,433|3,976|171|26,470|612
兵庫|10,333|144,137|1,105|51|8,999|229
奈良|2,130|51,105|345|11|1,760|25
和歌山|661|16,728|71|3|572|7
鳥取|127|25,067|53|2|72|0
島根|214|9,344|25|1|189|0
岡山|1,473|31,723|384|8|762|13
広島|3,538|75,233|714|13|2,421|43
山口|609|29,766|122|3|480|3
徳島|201|15,440|8|0|184|9
香川|315|24,652|83|1|229|3
愛媛|493|13,805|90|3|390|13
高知|689|6,021|89|5|591|9
福岡|9,477|270,382|1,722|17|7,633|122
佐賀|500|15,346|70|1|432|3
長崎|703|40,578|233|9|444|5
熊本|1,981|37,649|200|10|1,580|22
大分|730|43,508|127|4|597|6
宮崎|878|13,419|186|2|692|9
鹿児島|1,060|40,734|146|2|914|14
沖縄|5,487|91,439|356|3|5,053|83
（その他）|149|-|0|-|149|-
合計|245,997|4,625,266|39,905|771|201,606|3,654
