都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|5,285|106,601|1,719|18|3,442|124
青森|278|6,157|35|2|237|6
岩手|69|6,312|40|0|29|0
宮城|983|16,285|186|3|789|8
秋田|73|2,695|7|1|65|0
山形|97|6,999|12|0|84|1
福島|435|35,161|39|3|390|6
茨城|967|14,703|163|3|786|18
栃木|516|48,508|26|4|490|1
群馬|956|32,842|41|3|890|20
埼玉|6,821|206,881|766|12|5,936|119
千葉|5,781|143,246|573|7|5,124|84
東京|34,751|664,117|2,804|38|31,477|470
神奈川|10,155|220,848|878|28|9,095|182
新潟|226|19,699|42|0|184|0
富山|425|15,777|1|0|398|26
石川|830|19,731|13|0|768|49
福井|272|12,253|15|0|246|11
山梨|275|12,472|49|1|220|6
⾧野|461|25,663|115|0|345|6
岐阜|809|29,309|93|0|704|12
静岡|822|48,055|133|2|687|2
愛知|7,599|114,475|1,056|15|6,443|100
三重|620|17,127|49|4|564|7
滋賀|663|14,966|82|0|572|9
京都|2,222|55,975|126|1|2,065|31
大阪|15,421|270,847|1,961|66|13,180|261
兵庫|3,895|77,289|389|19|3,434|72
奈良|844|27,245|151|3|682|11
和歌山|326|11,245|43|3|274|4
鳥取|52|6,090|11|0|41|0
島根|141|6,354|0|0|141|0
岡山|396|14,762|79|1|259|10
広島|694|29,759|29|1|658|5
山口|266|12,510|49|1|214|2
徳島|171|7,659|7|0|158|9
香川|114|14,905|11|0|101|2
愛媛|129|4,625|13|0|110|6
高知|144|3,690|0|0|140|4
福岡|5,379|179,855|106|4|5,169|104
佐賀|278|8,048|12|0|267|1
⾧崎|249|24,603|3|0|242|3
熊本|903|21,470|54|4|815|9
大分|164|23,081|3|0|158|3
宮崎|373|8,829|3|1|370|1
鹿児島|554|24,653|60|0|493|13
沖縄|3,741|65,248|311|3|3,369|66
（その他）|149|-|0|-|149|-
合計|116,774|2,739,624|12,358|251|102,454|1,884
