都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|1,849|48,361|74|2|1,670|105
青森|35|2,189|2|0|32|1
岩手|23|3,554|4|0|19|0
宮城|267|8,569|56|0|209|2
秋田|50|1,850|1|0|49|0
山形|78|3,138|2|1|76|1
福島|191|16,451|52|2|139|0
茨城|593|11,520|49|3|530|14
栃木|323|25,197|21|1|300|1
群馬|502|16,368|73|0|410|19
埼玉|4,202|122,293|317|9|3,788|97
千葉|3,309|63,768|289|8|2,954|66
東京|22,444|372,223|2,253|23|19,812|379
神奈川|5,741|127,408|627|27|4,988|126
新潟|147|13,684|7|1|140|0
富山|407|10,487|24|0|360|25
石川|722|10,201|104|0|577|41
福井|244|9,099|50|4|184|8
山梨|178|9,927|10|1|163|5
長野|295|16,893|29|0|271|1
岐阜|569|19,425|17|2|542|10
静岡|503|29,325|29|2|473|1
愛知|4,751|60,763|421|17|4,256|74
三重|445|10,957|77|2|364|4
滋賀|467|10,321|39|1|421|7
京都|1,600|35,400|131|3|1,444|25
大阪|9,324|153,772|783|40|8,361|172
兵庫|2,400|48,403|123|9|2,223|54
奈良|542|18,123|29|2|505|8
和歌山|235|8,858|3|0|225|4
鳥取|22|4,606|0|0|22|0
島根|137|5,145|0|0|137|0
岡山|146|7,511|1|-|145|-
広島|464|18,590|12|0|449|3
山口|193|7,640|42|1|150|1
徳島|146|6,513|47|3|88|6
香川|86|9,006|11|0|73|2
愛媛|114|3,909|1|0|107|6
高知|134|3,255|7|1|124|3
福岡|4,869|43,555|601|16|4,194|74
佐賀|243|5,421|6|0|237|0
長崎|234|16,081|13|0|217|3
熊本|557|12,621|35|0|506|8
大分|158|14,122|16|0|140|2
宮崎|339|8,267|11|0|328|1
鹿児島|372|17,011|25|1|335|11
沖縄|2,259|31,139|237|9|1,985|41
（その他）|149|-|0|-|149|-
合計|73,058|1,502,919|6,761|191|64,871|1,411
