都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|13,142|233,173|1,628|22|11,106|445
青森|453|9,366|63|2|382|8
岩手|380|14,027|68|3|289|23
宮城|2,104|24,274|437|3|1,653|14
秋田|132|4,565|37|0|94|1
山形|378|10,101|84|6|288|6
福島|907|56,176|235|5|653|19
茨城|2,381|18,572|255|7|2,090|36
栃木|1,349|71,133|373|9|976|6
群馬|2,222|52,062|311|11|1,842|40
埼玉|13,724|312,054|2,824|54|10,697|203
千葉|10,609|224,133|1,899|16|8,595|115
東京|57,896|975,031|7,652|84|49,626|618
神奈川|20,244|342,311|2,974|59|17,010|260
新潟|520|27,854|95|0|425|3
富山|548|21,742|54|2|468|26
石川|1,050|29,508|109|7|895|50
福井|350|19,268|17|1|321|11
山梨|525|14,459|49|3|465|11
長野|1,140|47,294|123|3|1,014|14
岐阜|2,142|64,835|465|10|1,646|31
静岡|2,606|88,334|427|9|2,139|40
愛知|15,786|199,918|2,255|41|13,329|202
三重|1,248|29,023|142|4|1,090|16
滋賀|1,127|36,772|217|3|899|11
京都|4,455|90,765|1,019|14|3,431|47
大阪|29,379|457,909|3,349|150|25,468|562
兵庫|9,432|135,518|1,140|44|8,104|188
奈良|1,936|47,698|336|15|1,578|22
和歌山|600|16,374|21|4|561|7
鳥取|101|23,698|34|1|65|0
島根|208|9,344|31|2|177|0
岡山|1,308|31,723|384|8|762|13
広島|3,059|73,605|535|18|1,677|23
山口|561|26,760|116|3|438|3
徳島|195|15,180|7|0|179|9
香川|296|23,771|94|0|199|3
愛媛|445|12,351|79|4|354|12
高知|642|5,808|146|9|490|6
福岡|8,585|260,551|1,360|13|7,107|118
佐賀|457|14,755|54|1|405|3
長崎|611|38,585|201|2|311|3
熊本|1,739|34,504|172|5|1,384|16
大分|654|41,963|96|4|553|5
宮崎|715|12,454|68|0|647|5
鹿児島|966|38,299|110|2|856|13
沖縄|5,260|88,575|332|5|4,852|81
（その他）|149|-|0|-|149|-
合計|224,716|4,426,175|32,477|668|187,739|3,348
