都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|18,642|358,018|779|16|17,200|644
青森|812|16,916|69|2|725|18
岩手|539|23,058|26|1|484|29
宮城|3,519|49,792|80|5|3,416|23
秋田|269|6,949|13|0|250|6
山形|534|16,817|19|0|500|15
福島|1,849|101,050|111|6|1,674|64
茨城|5,437|24,627|342|15|4,995|100
栃木|3,990|118,611|183|8|3,747|60
群馬|4,324|86,627|238|5|4,005|81
埼玉|28,100|517,425|2,164|44|25,447|489
千葉|24,995|376,831|2,099|21|22,523|373
東京|108,337|1,455,652|4,358|87|102,796|1,183
神奈川|43,583|558,393|1,303|35|41,657|623
新潟|1,019|41,225|77|1|928|14
富山|895|34,498|22|3|846|27
石川|1,728|47,001|222|3|1,498|60
福井|535|29,498|21|2|489|25
山梨|929|23,510|16|1|897|16
長野|2,349|93,539|27|0|2,313|41
岐阜|4,628|124,281|243|9|4,289|96
静岡|4,903|172,715|179|1|4,632|92
愛知|25,310|367,004|1,120|35|23,703|487
三重|2,420|56,417|160|11|2,214|46
滋賀|2,348|65,904|152|4|2,156|40
京都|8,940|147,702|482|5|8,331|147
大阪|46,247|736,011|1,609|116|43,124|1,078
兵庫|17,586|230,959|663|54|16,429|494
奈良|3,300|77,579|139|4|3,117|44
和歌山|1,154|24,003|42|4|1,071|17
鳥取|207|38,438|3|0|199|2
島根|280|14,340|6|1|274|0
岡山|2,458|60,138|96|5|2,300|26
広島|4,976|143,647|109|7|4,753|99
山口|1,363|55,951|113|1|1,215|35
徳島|439|24,491|50|1|373|16
香川|726|42,239|39|1|669|18
愛媛|1,029|29,656|32|1|975|22
高知|882|7,086|19|1|846|17
福岡|17,490|417,809|1,110|29|16,133|247
佐賀|995|26,359|27|0|982|7
長崎|1,586|64,165|83|3|1,469|36
熊本|3,425|55,943|72|10|3,252|70
大分|1,271|74,466|69|0|1,184|18
宮崎|1,938|24,581|62|0|1,848|21
鹿児島|1,739|64,107|92|4|1,646|24
沖縄|8,029|139,601|332|2|7,598|104
（その他）|149|-|0|-|149|-
合計|418,203|7,265,629|19,272|564|391,321|7,194
