都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|6,684|122,381|2,113|19|4,428|143
青森|280|6,349|19|2|255|6
岩手|127|7,560|93|1|34|0
宮城|1,075|17,396|185|8|881|9
秋田|74|3,155|6|1|68|0
山形|107|7,184|19|0|88|1
福島|474|37,381|62|4|406|6
茨城|1,205|15,503|288|6|898|19
栃木|558|51,487|59|5|499|2
群馬|1,033|34,203|93|1|919|21
埼玉|7,499|217,347|1,002|17|6,367|130
千葉|6,308|154,668|800|9|5,422|86
東京|37,317|707,444|3,615|40|33,224|478
神奈川|11,181|234,414|1,207|44|9,790|184
新潟|295|20,826|91|1|204|0
富山|441|16,124|16|0|399|26
石川|833|20,662|8|0|776|49
福井|300|13,504|32|1|257|11
山梨|298|12,801|50|2|241|7
長野|592|27,741|175|0|416|6
岐阜|911|31,292|136|0|762|13
静岡|1,111|51,416|339|3|768|4
愛知|8,464|124,076|1,413|17|6,947|104
三重|706|18,271|105|5|594|7
滋賀|730|25,024|92|0|629|9
京都|2,409|60,062|214|3|2,160|35
大阪|17,159|292,105|2,613|87|14,250|277
兵庫|4,485|83,625|596|26|3,810|79
奈良|975|29,663|193|4|771|11
和歌山|379|12,054|64|4|305|4
鳥取|53|6,197|7|0|46|0
島根|142|6,498|1|0|141|0
岡山|485|17,220|109|3|310|11
広島|736|31,670|48|0|679|6
山口|343|13,795|109|2|228|2
徳島|178|7,724|8|2|161|9
香川|129|15,802|21|0|106|2
愛媛|186|5,240|69|0|111|6
高知|146|3,704|2|0|140|4
福岡|5,513|189,078|169|3|5,238|106
佐賀|293|8,789|18|0|276|1
長崎|254|25,667|11|0|243|3
熊本|951|22,677|76|1|841|11
大分|209|24,933|46|0|160|3
宮崎|414|8,918|42|0|372|1
鹿児島|592|25,683|48|0|537|13
沖縄|3,967|67,188|340|2|3,564|68
（その他）|149|-|0|-|149|-
合計|128,750|2,936,501|16,822|323|109,870|1,973
