都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|2,126|58,133|138|0|1,881|107
青森|37|2,458|2|0|34|1
岩手|23|4,282|0|0|23|0
宮城|413|10,472|41|1|370|2
秋田|53|2,145|0|0|53|0
山形|78|5,184|1|0|77|1
福島|263|20,652|42|3|218|3
茨城|668|12,623|44|4|606|18
栃木|433|30,880|38|0|394|1
群馬|719|22,752|40|2|660|19
埼玉|4,715|144,550|279|5|4,334|102
千葉|3,968|95,756|292|10|3,604|72
東京|26,169|464,893|2,051|22|23,709|409
神奈川|7,040|156,859|526|16|6,374|140
新潟|170|15,617|6|0|164|0
富山|421|12,509|11|1|384|26
石川|777|13,336|38|0|692|47
福井|244|9,834|1|0|230|11
山梨|193|10,748|14|1|173|6
長野|311|19,157|9|0|307|1
岐阜|627|23,106|24|2|593|10
静岡|551|34,985|29|1|520|2
愛知|5,384|78,040|346|15|4,952|86
三重|523|12,619|95|3|420|7
滋賀|503|12,016|25|0|470|8
京都|1,767|43,228|67|3|1,674|26
大阪|10,719|188,237|488|24|10,008|215
兵庫|2,738|57,170|114|9|2,565|59
奈良|575|20,885|17|0|549|9
和歌山|242|9,331|4|0|231|4
鳥取|36|5,488|5|0|31|0
島根|140|5,808|1|0|139|0
岡山|157|8,110|8|-|149|-
広島|587|21,121|94|0|482|3
山口|201|9,915|7|1|192|2
徳島|148|6,944|7|0|129|9
香川|93|10,851|3|0|88|2
愛媛|114|4,099|0|0|108|6
高知|138|3,493|1|0|133|4
福岡|5,043|134,321|86|7|4,859|99
佐賀|245|6,130|1|0|246|0
長崎|238|18,768|1|0|232|3
熊本|579|16,645|11|0|559|8
大分|158|17,153|3|0|153|2
宮崎|344|8,601|1|0|343|1
鹿児島|422|19,261|38|0|379|12
沖縄|2,541|39,901|226|7|2,273|46
（その他）|149|-|0|-|149|-
合計|83,783|1,929,066|5,275|137|76,913|1,589
