都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|18,011|336,047|1,215|10|16,188|619
青森|740|15,429|58|1|669|13
岩手|513|21,161|26|1|458|29
宮城|3,461|49,205|169|7|3,270|22
秋田|269|6,756|37|0|228|4
山形|526|15,770|58|1|455|13
福島|1,775|91,113|159|11|1,561|55
茨城|5,092|23,780|538|15|4,479|75
栃木|3,871|112,740|309|13|3,509|53
群馬|4,092|78,856|388|12|3,628|76
埼玉|26,524|476,622|3,612|65|22,509|403
千葉|23,615|342,439|4,417|43|18,904|294
東京|103,416|1,372,936|7,717|114|94,682|1,017
神奈川|42,117|520,223|2,188|90|39,391|538
新潟|950|38,132|96|2|842|12
富山|880|32,299|29|2|824|27
石川|1,533|43,176|113|1|1,376|59
福井|521|27,932|46|2|453|22
山梨|908|14,741|25|3|868|15
長野|2,329|86,509|110|1|2,206|39
岐阜|4,409|111,656|371|11|3,960|78
静岡|4,732|154,697|355|3|4,291|86
愛知|24,503|333,828|1,893|51|22,174|436
三重|2,298|52,085|308|12|1,957|33
滋賀|2,233|61,711|248|6|1,952|33
京都|8,651|137,085|989|7|7,610|127
大阪|44,959|681,853|3,464|147|40,504|991
兵庫|16,989|213,425|1,425|61|15,123|441
奈良|3,185|72,095|265|6|2,878|42
和歌山|1,106|22,584|80|7|989|15
鳥取|207|36,012|18|1|183|2
島根|276|13,515|22|0|254|0
岡山|2,390|55,878|143|5|2,199|24
広島|4,872|120,841|208|8|4,560|94
山口|1,292|49,814|194|0|1,072|26
徳島|394|22,854|32|3|347|15
香川|694|39,824|103|1|575|16
愛媛|1,009|27,616|78|2|910|21
高知|860|6,958|24|1|819|17
福岡|16,434|388,270|1,899|37|14,310|200
佐賀|976|24,953|67|1|921|6
長崎|1,543|60,154|210|3|1,302|35
熊本|3,372|54,767|173|15|3,112|64
大分|1,223|68,859|135|1|1,070|18
宮崎|1,879|24,027|141|4|1,721|20
鹿児島|1,656|58,619|111|3|1,541|19
沖縄|7,822|131,729|610|5|7,125|92
（その他）|149|-|0|-|149|-
合計|401,256|6,731,575|34,876|795|360,108|6,336
