都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|18,171|340,246|1,157|11|16,496|627
青森|750|15,703|43|1|694|13
岩手|516|21,661|22|1|465|29
宮城|3,478|49,497|119|7|3,336|23
秋田|269|6,876|34|0|231|4
山形|527|16,108|47|1|467|13
福島|1,788|93,246|134|8|1,595|59
茨城|5,213|24,100|503|17|4,629|81
栃木|3,898|114,470|239|12|3,602|57
群馬|4,149|80,828|327|10|3,746|76
埼玉|27,004|489,778|3,156|52|23,424|424
千葉|23,989|360,378|3,659|44|20,026|304
東京|104,533|1,394,055|5,974|104|97,506|1,053
神奈川|42,544|531,998|1,709|57|40,274|561
新潟|965|38,653|77|2|875|13
富山|882|32,888|20|3|835|27
石川|1,580|44,128|158|0|1,388|60
福井|528|28,583|42|2|463|23
山梨|914|14,741|18|2|881|15
長野|2,340|89,440|80|1|2,251|39
岐阜|4,480|114,571|335|12|4,061|84
静岡|4,774|159,633|241|2|4,446|87
愛知|24,695|343,230|1,680|48|22,565|450
三重|2,343|52,085|253|13|2,052|38
滋賀|2,261|62,642|214|7|2,014|33
京都|8,771|140,204|914|5|7,795|136
大阪|45,350|692,573|3,072|146|41,257|1,021
兵庫|17,165|218,372|1,074|67|15,643|448
奈良|3,217|74,191|215|8|2,960|42
和歌山|1,113|22,803|56|8|1,020|15
鳥取|207|36,612|19|1|183|2
島根|278|13,515|12|0|266|0
岡山|2,415|55,878|143|5|2,199|24
広島|4,899|139,933|162|8|4,632|96
山口|1,323|49,814|175|0|1,118|30
徳島|397|23,174|28|3|354|15
香川|706|40,339|96|1|593|17
愛媛|1,023|27,743|77|1|924|22
高知|864|6,969|15|1|832|17
福岡|16,892|394,980|1,697|37|14,976|219
佐賀|986|25,329|61|1|937|6
長崎|1,565|61,489|169|3|1,365|35
熊本|3,388|55,083|123|15|3,163|66
大分|1,237|70,251|118|0|1,101|18
宮崎|1,891|24,235|115|3|1,749|20
鹿児島|1,675|59,643|83|3|1,582|19
沖縄|7,901|133,750|534|3|7,278|94
（その他）|149|-|0|-|149|-
合計|406,003|6,886,418|29,199|736|370,398|6,555
